year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2009,2,5.0,8808.0,12.91073957,14.2406017,True,blogsandpersonal;economyandfinance
2010,1,5.0,8809.0,12.831919000000001,14.16717447,True,blogsandpersonal;economyandfinance
2011,2,5.0,8809.0,12.831919000000001,14.16717447,True,blogsandpersonal;economyandfinance
2012,2,5.0,8809.0,12.831919000000001,14.16717447,True,blogsandpersonal;economyandfinance
2013,2,5.0,8809.0,12.831919000000001,14.16717447,True,blogsandpersonal;economyandfinance
2014,2,5.0,8809.0,12.831919000000001,14.16717447,True,blogsandpersonal;economyandfinance
2015,2,5.0,8809.0,12.831919000000001,14.16717447,True,blogsandpersonal;economyandfinance
2016,2,5.0,8809.0,12.831919000000001,14.16717447,True,blogsandpersonal;economyandfinance
2017,2,5.0,8809.0,12.831919000000001,14.16717447,True,blogsandpersonal;economyandfinance
2018,2,5.0,8809.0,12.831919000000001,14.16717447,True,blogsandpersonal;economyandfinance
2019,1,5.0,8809.0,12.831919000000001,14.16717447,True,blogsandpersonal;economyandfinance
