year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2001,2,0.0,3910.5,13.55046094,0.0,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2002,3,0.0,10173.666666666666,12.686440183333334,9.73864628,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2003,3,0.0,3904.6666666666665,7.83050592,9.312182636666668,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2004,13,0.0,3420.6153846153848,9.935933276153845,4.377108823076923,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2005,12,0.8333333333333334,5448.75,11.856496786666668,3.811617891666667,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2006,20,1.0,6300.15,11.917440289,7.74476805,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2007,20,1.3,6387.8,12.483682445500001,9.28077458,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2008,24,1.625,6492.0,13.28936941125,8.428859775,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2009,27,1.4444444444444444,6049.740740740741,13.504122012962963,6.339437229629629,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2010,33,1.1515151515151516,6496.969696969697,13.74064504787879,6.715335375757576,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2011,41,0.5853658536585366,5597.731707317073,13.908746153414635,5.333935819512194,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2012,57,0.9824561403508771,6867.298245614035,13.712226724385966,6.0753485207017555,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2013,54,1.1666666666666667,6782.981481481482,13.406855465370372,5.938384567592592,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2014,51,1.0392156862745099,7868.705882352941,12.418682635098039,6.260458387254902,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2015,57,0.6842105263157895,7211.7192982456145,12.196179801929823,6.948380995614036,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2016,67,1.2388059701492538,8071.373134328358,12.017060144776119,8.410206256567164,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2017,62,1.532258064516129,8854.516129032258,11.998611157903225,8.41782370016129,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2018,56,2.232142857142857,13072.57142857143,12.624974199821427,11.270133974821428,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
2019,47,1.1702127659574468,10878.021276595744,12.734327421276594,13.143771825531916,False,business;informationtech;jobrelated - education;informationtech;jobrelated - informationtech;jobrelated - 
