year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1997,2,0.0,1406.0,12.25600353,,True,business;education
1998,14,2.9285714285714284,3962.785714,12.25667704,14.57797787,True,business;education
1999,66,1.6818181818181819,3850.8030299999996,12.05272298,14.17212113,True,business;education
2000,457,2.035010940919037,4702.796499,12.42210221,14.56459935,True,business;education
2001,833,1.9207683073229291,4885.345738,12.59523089,14.79486037,True,business;education
2002,1320,1.9772727272727273,5293.559091,12.67406051,14.93916975,True,business;education
2003,1712,2.1758177570093458,5505.253505,12.62587754,14.87913972,True,business;education
2004,2099,2.2663172939494998,5612.5740829999995,12.72228016,14.92734561,True,business;education
2005,2382,2.346767422334173,5819.752309,12.69850365,14.88643173,True,business;education
2006,3315,2.4301659125188535,6048.189743999999,12.76218355,14.92463168,True,business;education
2007,3875,2.417806451612903,6257.302968,12.78109467,15.04827865,True,business;education
2008,4317,2.5665971739634004,6406.349085,12.79141416,15.067102599999998,True,business;education
2009,4549,2.746317872059793,6600.160255,12.814314699999999,15.09736725,True,business;education
2010,5863,2.6778099948831655,6684.757633,12.87195021,15.13701841,True,business;education
2011,7433,2.7408852414906497,7134.989775,12.87261032,15.1551766,True,business;education
2012,8774,2.9556644631866877,7435.100751999999,12.85869489,15.11370398,True,business;education
2013,9795,3.0208269525267992,7778.300356999999,12.88010984,15.11665257,True,business;education
2014,10458,3.0940906483075157,8092.768023999999,12.96472218,15.17377306,True,business;education
2015,11196,3.2148088603072527,8460.273223,12.99283489,15.18031856,True,business;education
2016,11550,3.354805194805195,8817.719134,13.04561163,15.2008443,True,business;education
2017,10483,3.5018601545359154,9442.393685,13.11503325,15.21718234,True,business;education
2018,8225,4.042553191489362,11719.21143,13.14139056,15.26270633,True,business;education
2019,8760,4.189155251141552,13363.323059999999,13.16944942,15.23396285,True,business;education
