year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1998,1,0.0,4015.0,15.82677319,,True,economyandfinance
1999,4,0.0,4011.75,12.27212452,14.88311306,True,economyandfinance
2000,24,0.041666666666666664,4700.416667,12.77641612,13.16171187,True,economyandfinance
2001,32,0.6875,8816.40625,12.46650465,14.89774703,True,economyandfinance
2002,46,0.9782608695652174,9003.130435,12.3885306,14.72784738,True,economyandfinance
2003,55,1.6545454545454545,8224.490909,12.57947943,14.7695323,True,economyandfinance
2004,58,1.2758620689655173,8086.844828,12.58295733,14.644938699999999,True,economyandfinance
2005,70,1.2571428571428571,8415.871429,12.87272524,14.86676191,True,economyandfinance
2006,81,1.9382716049382716,9034.160494,13.14325772,15.27426406,True,economyandfinance
2007,111,2.189189189189189,8954.945946,13.34372063,15.54004164,True,economyandfinance
2008,120,2.2333333333333334,8510.283333,13.43216405,15.57071319,True,economyandfinance
2009,113,2.0973451327433628,8058.858407,13.43015806,15.37338143,True,economyandfinance
2010,144,2.2083333333333335,7426.638889,13.30431896,15.59015599,True,economyandfinance
2011,183,1.5956284153005464,7374.721311,13.04539048,15.40118126,True,economyandfinance
2012,232,1.4956896551724137,6945.073276000001,13.06960914,15.35732853,True,economyandfinance
2013,263,1.4866920152091254,7066.201520999999,12.80619493,15.08821722,True,economyandfinance
2014,325,1.2646153846153847,7176.295384999999,12.77143232,15.08926483,True,economyandfinance
2015,369,1.3739837398373984,7268.287262999999,12.89823721,15.13296579,True,economyandfinance
2016,354,1.4774011299435028,7791.838983,12.83527862,15.109020800000001,True,economyandfinance
2017,295,1.4,8137.610169,12.89487442,15.21979597,True,economyandfinance
2018,240,1.8708333333333333,10166.375,13.11103668,15.48491532,True,economyandfinance
2019,267,2.262172284644195,12896.1161,13.11615428,15.24173465,True,economyandfinance
