year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2000,1,9.0,4203.0,9.810292303999999,12.80148409,True,economyandfinance;education
2001,2,9.0,4175.0,9.751536925,12.80148409,True,economyandfinance;education
2002,3,7.666666666666667,4107.666667,10.64879601,12.80148409,True,economyandfinance;education
2003,8,3.5,3880.5,11.85881346,14.00209099,True,economyandfinance;education
2004,6,3.0,3926.166667,11.17891804,13.60188869,True,economyandfinance;education
2005,5,1.8,4141.8,10.78251367,12.80148409,True,economyandfinance;education
2006,8,2.25,4116.0,11.92208578,12.80148409,True,economyandfinance;education
2007,5,0.0,8932.4,11.57854541,15.33710201,True,economyandfinance;education
2008,6,3.0,8591.0,10.32649464,14.06929305,True,economyandfinance;education
2009,6,3.0,8725.666667,10.54106522,14.24498362,True,economyandfinance;education
2010,8,2.25,9919.625,9.833806747999999,12.68266478,True,economyandfinance;education
2011,13,1.3846153846153846,8274.384615,10.47701447,13.02661735,True,economyandfinance;education
2012,14,1.2857142857142858,8503.285714,12.20341903,14.56381374,True,economyandfinance;education
2013,20,1.8,6634.55,11.58272317,14.07747214,True,economyandfinance;education
2014,18,1.7777777777777777,5891.666667,11.38630133,13.96402906,True,economyandfinance;education
2015,19,1.6842105263157894,5470.842105,12.23549171,14.59560033,True,economyandfinance;education
2016,22,1.4545454545454546,5670.181818,12.07930292,14.70921199,True,economyandfinance;education
2017,18,1.7777777777777777,5758.833333,12.12650823,14.64993664,True,economyandfinance;education
2018,12,1.5,6528.166667,11.77467605,14.19002232,True,economyandfinance;education
2019,18,1.6666666666666667,6839.166667,11.91544931,14.05967133,True,economyandfinance;education
