year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2002,1,0.0,8157.0,17.00495284,18.8434795,False,business;education;gambling - 
2003,1,0.0,7945.0,17.03247954,18.87805463,False,business;education;gambling - 
2004,1,0.0,7945.0,17.03247954,18.87805463,False,business;education;gambling - 
2006,1,0.0,9511.0,12.0048955,14.36255379,False,business;education;gambling - 
2007,2,0.0,9511.0,12.0048955,14.36255379,False,business;education;gambling - 
2008,3,0.0,8989.0,13.680756846666666,15.867720736666667,False,business;education;gambling - 
2009,4,0.0,5340.0,15.31249537,7.181276895,False,business;education;gambling - 
2010,3,0.0,3961.6666666666665,16.41502866,4.78751793,False,business;education;gambling - 
2011,2,0.0,1140.0,17.59744511,0.0,False,business;education;gambling - 
2012,1,0.0,4111.0,14.55933965,0.0,False,business;education;gambling - 
2013,2,0.0,4388.0,14.47347596,0.0,False,business;education;gambling - 
2014,2,0.0,4388.0,14.47347596,0.0,False,business;education;gambling - 
2015,2,0.0,4388.0,14.47347596,0.0,False,business;education;gambling - 
2016,2,0.0,4388.0,14.47347596,0.0,False,business;education;gambling - 
2017,2,0.0,4388.0,14.47347596,0.0,False,business;education;gambling - 
2018,2,0.0,4388.0,14.47347596,0.0,False,business;education;gambling - 
