year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2009,2,0.0,1928.0,,,True,education;informationtech;newsandmedia
2010,3,2.3333333333333335,5539.666667,13.43656332,15.24092298,True,education;informationtech;newsandmedia
2011,8,0.875,4302.0,11.77226082,15.37564865,True,education;informationtech;newsandmedia
2012,8,0.875,4265.125,12.42716079,15.37564865,True,education;informationtech;newsandmedia
2013,5,0.0,3278.2,12.37857806,15.6451,True,education;informationtech;newsandmedia
2014,5,0.0,3839.2,12.22137079,15.02112968,True,education;informationtech;newsandmedia
2015,4,2.0,4575.25,12.66294238,15.15756279,True,education;informationtech;newsandmedia
2016,8,0.0,2621.0,12.97098686,,True,education;informationtech;newsandmedia
2017,7,1.1428571428571428,4553.285714,12.29977071,15.42588865,True,education;informationtech;newsandmedia
2018,6,1.3333333333333333,4842.166667,12.35643775,15.42588865,True,education;informationtech;newsandmedia
2019,7,5.857142857142857,10314.57143,12.70363561,15.22100733,True,education;informationtech;newsandmedia
