year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2010,2,1.0,5788.5,11.55687169,14.064104245,False,alcoholandtobacco;drugs;shopping - 
2011,3,1.3333333333333333,4626.333333333333,11.75382885,14.247815753333334,False,alcoholandtobacco;drugs;shopping - 
2012,6,0.6666666666666666,6821.333333333333,11.635192388333332,14.614221174999999,False,alcoholandtobacco;drugs;shopping - 
2013,6,0.6666666666666666,6836.5,11.623488741666668,14.583490555,False,alcoholandtobacco;drugs;shopping - 
2014,4,0.5,6938.75,11.4350273675,14.6004807125,False,alcoholandtobacco;drugs;shopping - 
2015,3,0.6666666666666666,6310.0,11.266559093333333,14.647647596666665,False,alcoholandtobacco;drugs;shopping - 
2016,3,0.0,8242.666666666666,11.447386510000001,14.341922743333333,False,alcoholandtobacco;drugs;shopping - 
2017,4,2.0,6492.5,11.717123724999999,7.0588934325,False,alcoholandtobacco;drugs;shopping - 
2018,1,0.0,8775.0,11.69447265,14.11778686,False,alcoholandtobacco;drugs;shopping - 
2019,4,0.0,7441.25,10.9255781275,13.2878812325,False,alcoholandtobacco;drugs;shopping - 
