year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2001,2,0.0,6783.0,11.64536897,13.66288365,True,informationtech;proxyandfilteravoidance
2002,2,7.0,4384.0,11.25224473,13.34837121,True,informationtech;proxyandfilteravoidance
2003,3,6.0,3647.0,11.2458376,13.34837121,True,informationtech;proxyandfilteravoidance
2004,5,3.6,4861.6,12.30249508,14.51118942,True,informationtech;proxyandfilteravoidance
2005,6,1.8333333333333333,4385.333333,12.41929615,15.05844941,True,informationtech;proxyandfilteravoidance
2006,12,3.3333333333333335,5086.916667,11.28275558,13.40069829,True,informationtech;proxyandfilteravoidance
2007,15,2.6666666666666665,6028.0,11.702622400000001,14.06710976,True,informationtech;proxyandfilteravoidance
2008,16,2.5,5884.625,11.74676899,13.55791825,True,informationtech;proxyandfilteravoidance
2009,16,2.125,5184.0,11.73966461,13.897832399999999,True,informationtech;proxyandfilteravoidance
2010,27,1.7777777777777777,4780.925926,11.98554834,14.79226854,True,informationtech;proxyandfilteravoidance
2011,42,1.119047619047619,5067.190476,12.2593603,14.927819099999999,True,informationtech;proxyandfilteravoidance
2012,61,1.1639344262295082,4851.04918,12.30861023,14.4336142,True,informationtech;proxyandfilteravoidance
2013,70,1.3857142857142857,4742.1,12.16506269,14.32003355,True,informationtech;proxyandfilteravoidance
2014,80,1.05,4487.775,12.20212097,14.39360865,True,informationtech;proxyandfilteravoidance
2015,69,1.0,5350.362319,12.52365243,14.66080466,True,informationtech;proxyandfilteravoidance
2016,73,1.0273972602739727,5638.958904,12.49706788,14.48790555,True,informationtech;proxyandfilteravoidance
2017,65,1.5846153846153845,5816.646154,12.43549111,14.71340626,True,informationtech;proxyandfilteravoidance
2018,59,2.847457627118644,8457.813559,12.65850513,14.46885797,True,informationtech;proxyandfilteravoidance
2019,71,3.7464788732394365,11152.1831,12.61663857,14.66088038,True,informationtech;proxyandfilteravoidance
