year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2001,2,0.0,3002.0,13.95009524,,True,economyandfinance;education;travel
2002,2,0.0,4045.0,14.22126721,,True,economyandfinance;education;travel
2003,2,0.0,3523.5,14.08568122,,True,economyandfinance;education;travel
2004,2,0.0,3002.0,13.95009524,,True,economyandfinance;education;travel
2005,2,0.0,3043.5,13.98146511,,True,economyandfinance;education;travel
2006,2,0.0,3085.0,14.01283498,,True,economyandfinance;education;travel
2007,2,0.0,3085.0,14.01283498,,True,economyandfinance;education;travel
2008,2,0.0,3057.0,13.54620321,,True,economyandfinance;education;travel
2009,2,0.0,3048.0,13.54620321,,True,economyandfinance;education;travel
2010,2,0.0,3192.0,12.47546195,,True,economyandfinance;education;travel
2011,2,0.0,3192.0,12.47546195,,True,economyandfinance;education;travel
2012,2,0.0,3192.0,12.47546195,,True,economyandfinance;education;travel
2013,3,0.0,3215.0,12.70258867,,True,economyandfinance;education;travel
2014,4,0.0,3226.5,12.81615203,,True,economyandfinance;education;travel
2015,3,0.0,3215.0,12.70258867,,True,economyandfinance;education;travel
2016,3,0.0,3215.0,12.70258867,,True,economyandfinance;education;travel
2017,5,0.0,3091.8,12.39299919,,True,economyandfinance;education;travel
2018,5,0.0,3091.8,12.39299919,,True,economyandfinance;education;travel
2019,4,0.0,2478.5,12.56697464,,True,economyandfinance;education;travel
