year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1999,1,4.0,1477.0,11.98384615,0.0,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2000,4,24.0,13211.75,12.2508211775,14.1615161925,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2001,10,13.6,7383.2,11.637403019999999,11.654092877,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2002,16,12.0625,7173.0,11.637174735624999,8.260962058125,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2003,17,9.352941176470589,6367.35294117647,11.154015826470587,7.790851426470588,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2004,19,9.631578947368421,6754.263157894737,10.928092353684212,7.149007259473684,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2005,23,9.608695652173912,6884.086956521739,10.57275453,7.414833355217391,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2006,42,8.666666666666666,6723.809523809524,11.189164122142856,7.450506885476192,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2007,41,8.414634146341463,6497.5609756097565,11.692618826097561,8.02387977292683,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2008,45,7.466666666666667,5807.577777777778,11.806107676222222,7.9121186777777766,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2009,53,7.716981132075472,6560.8490566037735,11.740676298679245,7.686228111320753,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2010,89,10.258426966292134,9136.0,12.338423434269664,7.873386705617978,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2011,121,9.338842975206612,9952.297520661157,12.510008370247935,8.691764480165288,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2012,144,7.159722222222222,9993.923611111111,12.498772706111112,8.65285873138889,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2013,167,7.209580838323354,10506.610778443113,12.495016723413173,9.221194204131738,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2014,194,6.701030927835052,10919.170103092783,12.41698146871134,9.330993652319588,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2015,208,5.764423076923077,11659.235576923076,12.362060968317309,9.616831508125001,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2016,207,5.584541062801932,9113.111111111111,12.2353790405314,8.76189333700483,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2017,189,7.915343915343915,9995.026455026455,12.358355678465609,8.802084432592594,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2018,173,7.161849710982659,12773.011560693642,12.470171402601157,9.668117567861273,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
2019,187,7.016042780748663,14077.139037433155,12.342093733743313,10.523473902994652,False,business;education;games - education;games - education;games;informationtech - education;games;mediasharing - education;games;messageboardsandforums - education;games;shopping - education;games;weapons - 
