year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
2009,2,0.0,5315.0,14.99462783,,True,economyandfinance;informationtech
2010,2,0.0,5314.5,14.99462783,,True,economyandfinance;informationtech
2011,5,0.0,5079.2,13.57422069,15.47004243,True,economyandfinance;informationtech
2012,4,0.0,4039.0,13.91950577,,True,economyandfinance;informationtech
2013,6,2.0,11648.66667,13.85677214,15.81774264,True,economyandfinance;informationtech
2014,4,0.0,4009.5,13.91950577,,True,economyandfinance;informationtech
2015,5,0.0,5137.6,13.59633249,15.02112968,True,economyandfinance;informationtech
2016,5,0.0,4920.4,14.13075435,15.24766489,True,economyandfinance;informationtech
2017,5,0.0,5408.4,14.26622057,16.61861372,True,economyandfinance;informationtech
2018,5,2.4,4553.0,12.63838612,14.74345646,True,economyandfinance;informationtech
2019,4,4.0,5345.5,13.22072204,15.68234931,True,economyandfinance;informationtech
