year,GroupedRows,ChildCountMean,lengthMean,flesch_kincaid_Mean,smog_Mean,Exact Match?,CategoriesSearched
1998,4,4.25,3140.0,11.928025074999999,7.2208625725,False,business;education;newsandmedia - 
1999,13,5.0,4080.3076923076924,12.00304813076923,8.706337976923077,False,business;education;newsandmedia - 
2000,41,5.463414634146342,6738.073170731707,12.285207970731708,11.587957792682928,False,business;education;newsandmedia - 
2001,83,5.385542168674699,8258.674698795181,12.984704180722893,12.012386173493976,False,business;education;newsandmedia - 
2002,123,5.382113821138211,7757.065040650406,12.914602154471545,10.964092674796749,False,business;education;newsandmedia - 
2003,122,5.008196721311475,7518.901639344263,12.372752655737706,10.379087049180326,False,business;education;newsandmedia - 
2004,139,5.251798561151079,7810.223021582734,12.555906395683454,10.225195834532375,False,business;education;newsandmedia - 
2005,145,4.510344827586207,8484.586206896553,12.540977372413794,10.430047034482758,False,business;education;newsandmedia - 
2006,168,3.857142857142857,8586.333333333334,12.579349892857143,10.430623988095238,False,business;education;newsandmedia - 
2007,201,3.4378109452736316,8373.781094527363,12.865681004975125,10.398566820895521,False,business;education;newsandmedia - 
2008,220,4.2,8686.122727272726,13.173962922727272,10.989590027272726,False,business;education;newsandmedia - 
2009,258,5.395348837209302,9661.763565891473,13.425220170542636,12.22760480620155,False,business;education;newsandmedia - 
2010,309,5.132686084142395,9894.022653721682,13.048081323624595,12.116632970873786,False,business;education;newsandmedia - 
2011,370,4.864864864864865,10236.889189189189,12.936408113513513,12.299000216216216,False,business;education;newsandmedia - 
2012,383,4.684073107049608,10332.289817232377,13.030417326370756,12.393125540469976,False,business;education;newsandmedia - 
2013,408,4.041666666666667,10587.904411764706,13.172430921568626,12.436661426470588,False,business;education;newsandmedia - 
2014,436,4.344036697247707,11494.805045871559,13.118607981651374,12.371974763761466,False,business;education;newsandmedia - 
2015,459,4.185185185185185,11281.684095860566,13.113791936819172,12.156243736383441,False,business;education;newsandmedia - 
2016,501,4.327345309381237,12280.592814371257,13.13727668263473,12.379840516966068,False,business;education;newsandmedia - 
2017,529,4.6521739130434785,13540.848771266541,13.257819086956522,12.678616880907372,False,business;education;newsandmedia - 
2018,432,4.467592592592593,14880.06712962963,13.140458217592593,13.06465955787037,False,business;education;newsandmedia - 
2019,444,4.691441441441442,16628.274774774774,13.3370444527027,13.107158666666665,False,business;education;newsandmedia - 
